fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,ph,sulphates,alcohol,quality,good_quality,cluster,free_to_total_SO2,total_acidity,alcohol_acidity_ratio,PC1_score,PC2_score
6.4,0.57,0.14,3.9,0.07,27.0,73.0,0.99669,3.32,0.48,9.2,5,0,0,0.3698630136986301,6.970000000000001,16.140350877192983,-0.9996376870841008,1.9939712583234308
8.6,0.685,0.1,1.6,0.092,3.0,12.0,0.99745,3.31,0.65,9.55,6,0,0,0.25,9.285,13.941605839416058,-0.37623268856427977,-0.6094522869997137
8.7,0.675,0.1,1.6,0.09,4.0,11.0,0.99745,3.31,0.65,9.55,5,0,0,0.36363636363636365,9.375,14.148148148148149,-0.34716904014299726,-0.604455028280618
7.3,0.59,0.26,2.0,0.08,17.0,104.0,0.99584,3.28,0.52,9.9,5,0,0,0.16346153846153846,7.89,16.779661016949156,-0.6613528250138947,1.2284699348672898
7.0,0.6,0.12,2.2,0.083,13.0,28.0,0.9966,3.52,0.62,10.2,7,1,0,0.4642857142857143,7.6,17.0,-1.5442769453121752,-0.13718197355007344
7.2,0.67,0.0,2.2,0.068,10.0,24.0,0.9956,3.42,0.72,11.1,6,0,0,0.4166666666666667,7.87,16.567164179104477,-1.8009729346972978,-0.6970980812346804
7.9,0.69,0.21,2.1,0.08,33.0,141.0,0.9962,3.25,0.51,9.9,5,0,0,0.23404255319148937,8.59,14.347826086956523,-0.5816033994663119,2.869347304588412
7.6,0.3,0.42,2.0,0.052,6.0,24.0,0.9963,3.44,0.82,11.9,6,0,1,0.25,7.8999999999999995,39.66666666666667,-0.14253621302963743,-2.132966987292518
7.2,0.33,0.33,1.7,0.061,3.0,13.0,0.996,3.23,1.1,10.0,8,1,1,0.23076923076923078,7.53,30.3030303030303,0.6546963260226127,-1.7785231999399922
8.0,0.5,0.39,2.6,0.0819999999999999,12.0,46.0,0.9985,3.43,0.62,10.7,6,0,0,0.2608695652173913,8.5,21.4,0.16394687555631898,-0.19069248070240902
7.7,0.28,0.3,2.0,0.062,18.0,34.0,0.9952,3.28,0.9,11.3,7,1,1,0.5294117647058824,7.98,40.357142857142854,0.06604729799541145,-1.2265413967791226
8.2,0.24,0.34,5.1,0.062,8.0,22.0,0.9974,3.22,0.94,10.9,6,0,1,0.36363636363636365,8.44,45.41666666666667,1.4058431738874586,-1.096209066459542
6.0,0.51,0.0,2.1,0.064,40.0,54.0,0.995,3.54,0.93,10.7,6,0,0,0.7407407407407407,6.51,20.98039215686274,-2.1062920332137853,1.108927610252872
8.1,0.29,0.36,2.2,0.048,35.0,53.0,0.995,3.27,1.01,12.4,7,1,1,0.660377358490566,8.389999999999999,42.758620689655174,0.2770718558017048,-0.5945063343810972
6.6,0.96,0.0,1.8,0.0819999999999999,5.0,16.0,0.9936,3.5,0.44,11.9,6,0,0,0.3125,7.56,12.395833333333334,-3.4717065216881613,-1.091084846319766
6.4,0.47,0.4,2.4,0.071,8.0,19.0,0.9963,3.56,0.73,10.6,6,0,0,0.42105263157894735,6.87,22.5531914893617,-0.9697648472974153,-1.1358016253789036
9.9,0.57,0.25,2.0,0.104,12.0,89.0,0.9963,3.04,0.9,10.1,5,0,1,0.1348314606741573,10.47,17.719298245614034,1.4874364646229505,0.4559036268544491
10.0,0.32,0.59,2.2,0.077,3.0,15.0,0.9994,3.2,0.78,9.6,5,0,1,0.2,10.32,30.0,2.5596097115534517,-1.3437701495000354
6.2,0.58,0.0,1.6,0.065,8.0,18.0,0.9966,3.56,0.84,9.4,5,0,0,0.4444444444444444,6.78,16.20689655172414,-1.8675773330356786,-0.36394320928435275
7.3,0.34,0.33,2.5,0.064,21.0,37.0,0.9952,3.35,0.77,12.1,7,1,0,0.5675675675675675,7.64,35.588235294117645,-0.477014311784078,-1.0971538933805003
7.8,0.53,0.01,1.6,0.077,3.0,19.0,0.995,3.16,0.46,9.8,5,0,0,0.15789473684210525,8.33,18.49056603773585,-1.0574959276298928,-0.976618212531503
7.7,0.64,0.21,2.2,0.077,32.0,133.0,0.9956,3.27,0.45,9.9,5,0,0,0.24060150375939848,8.34,15.46875,-0.8528082663247594,2.574596000219681
7.5,0.4,0.18,1.6,0.079,24.0,58.0,0.9965,3.34,0.58,9.4,5,0,0,0.41379310344827586,7.9,23.5,-0.5464052693135844,0.7181285874052616
7.0,0.54,0.0,2.1,0.079,39.0,55.0,0.9956,3.39,0.84,11.4,6,0,0,0.7090909090909091,7.54,21.11111111111111,-1.450318910229853,0.9381281351898235
6.4,0.53,0.09,3.9,0.123,14.0,31.0,0.9968,3.5,0.67,11.0,4,0,0,0.45161290322580644,6.930000000000001,20.754716981132074,-1.2623199060637653,0.035597936556386524
8.3,0.26,0.37,1.4,0.076,8.0,23.0,0.9974,3.26,0.7,9.6,6,0,1,0.34782608695652173,8.56,36.92307692307692,0.8472107060078121,-1.1310367652405553
7.7,0.23,0.37,1.8,0.046,23.0,60.0,0.9971,3.41,0.71,12.1,6,0,1,0.38333333333333336,7.930000000000001,52.60869565217391,-0.11561776346977237,-0.7419263420727792
7.6,0.41,0.33,2.5,0.078,6.0,23.0,0.9957,3.3,0.58,11.2,5,0,0,0.2608695652173913,8.01,27.317073170731707,-0.33859343015020754,-1.4938867667275908
7.8,0.64,0.0,1.9,0.072,27.0,55.0,0.9962,3.31,0.63,11.0,5,0,0,0.4909090909090909,8.44,17.1875,-1.2908284513195976,0.6847303610622554
7.9,0.18,0.4,2.2,0.049,38.0,67.0,0.996,3.33,0.93,11.3,5,0,1,0.5671641791044776,8.08,62.777777777777786,0.5126724981074029,0.17154983378026922
7.4,0.41,0.24,1.8,0.066,18.0,47.0,0.9956,3.37,0.62,10.4,5,0,0,0.3829787234042553,7.8100000000000005,25.365853658536587,-0.8055203957499095,-0.2876117282110593
7.6,0.43,0.31,2.1,0.069,13.0,74.0,0.9958,3.26,0.54,9.9,6,0,0,0.17567567567567569,8.03,23.02325581395349,-0.2328070747574668,0.19053995688731815
5.9,0.44,0.0,1.6,0.042,3.0,11.0,0.9944,3.48,0.85,11.7,6,0,0,0.2727272727272727,6.340000000000001,26.59090909090909,-2.3324905686358046,-2.1161997671877733
6.1,0.4,0.16,1.8,0.069,11.0,25.0,0.9955,3.42,0.74,10.1,7,1,0,0.44,6.5,25.249999999999996,-1.295713545447787,-0.8094275955171395
10.2,0.54,0.37,15.4,0.214,55.0,95.0,1.00369,3.18,0.77,9.0,6,0,1,0.5789473684210527,10.739999999999998,16.666666666666664,4.692482939912875,6.524721550747137
10.0,0.38,0.38,1.6,0.1689999999999999,27.0,90.0,0.99914,3.15,0.65,8.5,5,0,1,0.3,10.38,22.36842105263158,2.3691957510835637,1.9427011198775026
6.8,0.915,0.29,4.8,0.07,15.0,39.0,0.99577,3.53,0.54,11.1,5,0,0,0.38461538461538464,7.715,12.131147540983605,-1.8187726468518006,0.5155750401665897
7.0,0.59,0.0,1.7,0.052,3.0,8.0,0.996,3.41,0.47,10.3,5,0,0,0.375,7.59,17.45762711864407,-2.0404056018320684,-1.1276593019525087
7.3,0.67,0.02,2.2,0.072,31.0,92.0,0.99566,3.32,0.68,11.066666666666698,6,0,0,0.33695652173913043,7.97,16.517412935323428,-1.4373766859428363,1.5263860231560602
7.2,0.37,0.32,2.0,0.062,15.0,28.0,0.9947,3.23,0.73,11.3,7,1,0,0.5357142857142857,7.57,30.540540540540544,-0.35508220312398425,-1.3330655890283278
7.4,0.785,0.19,5.2,0.094,19.0,98.0,0.99713,3.16,0.52,9.56666666666667,6,0,0,0.19387755102040816,8.185,12.186836518046713,-0.03539328587123223,2.4488360576817447
6.9,0.63,0.02,1.9,0.078,18.0,30.0,0.99712,3.4,0.75,9.8,5,0,0,0.6,7.53,15.555555555555557,-1.2210629134791013,0.3776360040833691
6.9,0.58,0.2,1.75,0.0579999999999999,8.0,22.0,0.99322,3.38,0.49,11.7,5,0,0,0.36363636363636365,7.48,20.17241379310345,-2.1671334272664917,-1.6553030143182446
7.3,0.67,0.02,2.2,0.072,31.0,92.0,0.99566,3.32,0.68,11.1,6,0,0,0.33695652173913043,7.97,16.567164179104477,-1.4410097277641845,1.5139675325763262
7.4,0.785,0.19,5.2,0.094,19.0,98.0,0.99713,3.16,0.52,9.6,6,0,0,0.19387755102040816,8.185,12.229299363057324,-0.039026327692583566,2.4364175671020005
6.8,0.67,0.0,1.9,0.08,22.0,39.0,0.99701,3.4,0.74,9.7,5,0,0,0.5641025641025641,7.47,14.477611940298505,-1.3660032307976353,0.8441636769182636
6.9,0.58,0.01,1.9,0.08,40.0,54.0,0.99683,3.4,0.73,9.7,5,0,0,0.7407407407407407,7.48,16.724137931034484,-1.2727557494904531,1.8169236461451173
7.2,0.38,0.31,2.0,0.0559999999999999,15.0,29.0,0.99472,3.23,0.76,11.3,8,1,0,0.5172413793103449,7.58,29.73684210526316,-0.3685395051222817,-1.3158040883034077
7.8,0.32,0.44,2.7,0.104,8.0,17.0,0.99732,3.33,0.78,11.0,7,1,1,0.47058823529411764,8.12,34.375,0.786289069364949,-1.420699235004276
6.6,0.58,0.02,2.0,0.062,37.0,53.0,0.99374,3.35,0.76,11.6,7,1,0,0.6981132075471698,7.18,20.0,-2.063166293160475,0.5339689400058666
7.6,0.49,0.33,1.9,0.074,27.0,85.0,0.99706,3.41,0.58,9.0,5,0,0,0.3176470588235294,8.09,18.367346938775512,-0.29028027496714437,1.600354120822996
11.7,0.45,0.63,2.2,0.073,7.0,23.0,0.99974,3.21,0.69,10.9,6,0,1,0.30434782608695654,12.149999999999999,24.22222222222222,2.710533996304893,-1.3775998155708293
6.5,0.9,0.0,1.6,0.052,9.0,17.0,0.99467,3.5,0.63,10.9,6,0,0,0.5294117647058824,7.4,12.11111111111111,-2.966641604716314,-0.6328129785709642
6.0,0.54,0.06,1.8,0.05,38.0,89.0,0.99236,3.3,0.5,10.55,6,0,0,0.42696629213483145,6.54,19.537037037037038,-2.5325497741185883,1.387041447461449
8.4,0.29,0.4,1.7,0.067,8.0,20.0,0.99603,3.39,0.6,10.5,5,0,1,0.4,8.69,36.20689655172414,-0.010394011541778944,-1.6092395284275924
7.9,0.2,0.35,1.7,0.054,7.0,15.0,0.99458,3.32,0.8,11.9,7,1,1,0.4666666666666667,8.1,59.5,-0.17260702113888005,-2.6090338571400435
6.4,0.42,0.09,2.3,0.054,34.0,64.0,0.99724,3.41,0.68,10.4,6,0,0,0.53125,6.82,24.761904761904763,-1.1551958039337868,1.2292479477903802
6.2,0.785,0.0,2.1,0.06,6.0,13.0,0.99664,3.59,0.61,10.0,4,0,0,0.46153846153846156,6.985,12.738853503184712,-2.589449636365896,-0.30822225636777534
6.8,0.64,0.03,2.3,0.075,14.0,31.0,0.99545,3.36,0.58,10.4,6,0,0,0.45161290322580644,7.4399999999999995,16.25,-1.7522545489132673,-0.10110213314502355
6.9,0.63,0.01,2.4,0.076,14.0,39.0,0.99522,3.34,0.53,10.8,6,0,0,0.358974358974359,7.53,17.142857142857142,-1.8435435662856476,-0.11007587387544028
6.8,0.59,0.1,1.7,0.063,34.0,53.0,0.9958,3.41,0.67,9.7,5,0,0,0.6415094339622641,7.39,16.440677966101696,-1.5149783738542602,1.267232670167404
7.3,0.48,0.32,2.1,0.062,31.0,54.0,0.99728,3.3,0.65,10.0,7,1,0,0.5740740740740741,7.779999999999999,20.833333333333336,-0.10395210940647456,0.9076580772817935
6.7,1.04,0.08,2.3,0.067,19.0,32.0,0.99648,3.52,0.57,11.0,4,0,0,0.59375,7.74,10.576923076923077,-2.552706280057234,0.6205457113723252
7.3,0.98,0.05,2.1,0.061,20.0,49.0,0.99705,3.31,0.55,9.7,3,0,0,0.40816326530612246,8.28,9.89795918367347,-1.5734644079962703,1.364715723165978
10.0,0.69,0.11,1.4,0.084,8.0,24.0,0.99578,2.88,0.47,9.7,5,0,0,0.3333333333333333,10.69,14.057971014492754,0.5812624849955774,-0.5139733030486592
6.7,0.7,0.08,3.75,0.067,8.0,16.0,0.99334,3.43,0.52,12.6,5,0,0,0.5,7.4,18.0,-2.60479795358455,-1.4229373321200833
7.6,0.35,0.6,2.6,0.073,23.0,44.0,0.99656,3.38,0.79,11.1,6,0,1,0.5227272727272727,7.949999999999999,31.714285714285715,0.6223111927948152,-0.5210316201100252
6.1,0.6,0.08,1.8,0.071,14.0,45.0,0.99336,3.38,0.54,11.0,5,0,0,0.3111111111111111,6.699999999999999,18.333333333333336,-2.4489166023299984,-0.48184208343749524
9.9,0.5,0.5,13.8,0.205,48.0,82.0,1.00242,3.16,0.75,8.8,5,0,1,0.5853658536585366,10.4,17.6,4.555419321117884,5.43079695632134
5.3,0.47,0.11,2.2,0.048,16.0,89.0,0.99182,3.54,0.88,13.566666666666698,7,1,0,0.1797752808988764,5.77,28.865248226950424,-3.0105103790633927,-1.0370982357906084
5.3,0.47,0.11,2.2,0.048,16.0,89.0,0.99182,3.54,0.88,13.6,7,1,0,0.1797752808988764,5.77,28.93617021276596,-3.0141434208847406,-1.0495167263703424
7.1,0.875,0.05,5.7,0.0819999999999999,3.0,14.0,0.99808,3.4,0.52,10.2,3,0,0,0.21428571428571427,7.975,11.657142857142857,-1.1835979804899297,0.4215727674581307
8.2,0.28,0.6,3.0,0.104,10.0,22.0,0.99828,3.39,0.68,10.6,5,0,1,0.45454545454545453,8.479999999999999,37.857142857142854,1.2859128736596388,-1.0962407042934765
5.6,0.62,0.03,1.5,0.08,6.0,13.0,0.99498,3.66,0.62,10.1,4,0,0,0.46153846153846156,6.22,16.29032258064516,-2.9881134807871303,-0.8399246140783794
7.2,0.58,0.54,2.1,0.114,3.0,9.0,0.99719,3.33,0.57,10.3,4,0,1,0.3333333333333333,7.78,17.758620689655174,0.24190952022520437,-1.2192375567503908
8.1,0.33,0.44,1.5,0.042,6.0,12.0,0.99542,3.35,0.61,10.7,5,0,1,0.5,8.43,32.42424242424242,-0.20483222394157294,-2.0526094815859577
6.8,0.91,0.06,2.0,0.06,4.0,11.0,0.99592,3.53,0.64,10.9,4,0,0,0.36363636363636365,7.71,11.978021978021978,-2.4840167429008675,-0.7903891455957135
7.0,0.655,0.16,2.1,0.074,8.0,25.0,0.99606,3.37,0.55,9.7,5,0,0,0.32,7.655,14.809160305343509,-1.2942659991680616,-0.28452565630520055
6.8,0.68,0.21,2.1,0.07,9.0,23.0,0.99546,3.38,0.6,10.3,5,0,0,0.391304347826087,7.4799999999999995,15.147058823529411,-1.4327453311653455,-0.5832257844846161
6.0,0.64,0.05,1.9,0.066,9.0,17.0,0.99496,3.52,0.78,10.6,5,0,0,0.5294117647058824,6.64,16.5625,-2.300906390278217,-0.8438051832876114
5.6,0.54,0.04,1.7,0.049,5.0,13.0,0.9942,3.72,0.58,11.4,5,0,0,0.38461538461538464,6.14,21.11111111111111,-3.5081296604674406,-1.631683782715954
6.2,0.57,0.1,2.1,0.048,4.0,11.0,0.99448,3.44,0.76,10.8,6,0,0,0.36363636363636365,6.7700000000000005,18.947368421052634,-2.011188825764682,-1.4920372456883884
7.1,0.22,0.49,1.8,0.039,8.0,18.0,0.99344,3.39,0.56,12.4,6,0,0,0.4444444444444444,7.319999999999999,56.36363636363637,-0.9917773598316241,-2.809140630717802
6.2,0.65,0.06,1.6,0.05,6.0,18.0,0.99348,3.57,0.54,11.95,5,0,0,0.3333333333333333,6.8500000000000005,18.384615384615383,-3.279125111527758,-1.6825058811868674
7.7,0.54,0.26,1.9,0.089,23.0,147.0,0.99636,3.26,0.59,9.7,5,0,0,0.1564625850340136,8.24,17.962962962962962,-0.13099078753367965,2.2859847058046427
6.4,0.31,0.09,1.4,0.066,15.0,28.0,0.99459,3.42,0.7,10.0,7,1,0,0.5357142857142857,6.71,32.25806451612903,-1.5568063931685687,-0.8015276948055348
7.0,0.43,0.02,1.9,0.08,15.0,28.0,0.99492,3.35,0.81,10.6,6,0,0,0.5357142857142857,7.43,24.651162790697676,-1.2353459673474878,-0.6970171378466484
6.9,0.74,0.03,2.3,0.054,7.0,16.0,0.99508,3.45,0.63,11.5,6,0,0,0.4375,7.640000000000001,15.54054054054054,-2.328973073467403,-1.0846215032748878
6.6,0.895,0.04,2.3,0.068,7.0,13.0,0.99582,3.53,0.58,10.8,6,0,0,0.5384615384615384,7.494999999999999,12.067039106145252,-2.605738937032511,-0.484471975840961
7.5,0.725,0.04,1.5,0.076,8.0,15.0,0.99508,3.26,0.53,9.6,5,0,0,0.5333333333333333,8.225,13.241379310344827,-1.5004739481601366,-0.46714007599373375
7.8,0.82,0.29,4.3,0.083,21.0,64.0,0.99642,3.16,0.53,9.4,5,0,0,0.328125,8.62,11.463414634146343,-0.02709260514914093,1.6917277479377784
7.3,0.585,0.18,2.4,0.078,15.0,60.0,0.99638,3.31,0.54,9.8,5,0,0,0.25,7.885,16.752136752136753,-0.788560629585212,0.5900596712913032
6.2,0.44,0.39,2.5,0.077,6.0,14.0,0.99555,3.51,0.69,11.0,6,0,0,0.42857142857142855,6.640000000000001,25.0,-1.0913329246175323,-1.5408030118777194
7.5,0.38,0.57,2.3,0.106,5.0,12.0,0.99605,3.36,0.55,11.4,6,0,1,0.4166666666666667,7.88,30.0,0.16812419563959952,-1.9442980207344993
6.7,0.76,0.02,1.8,0.078,6.0,12.0,0.996,3.55,0.63,9.95,3,0,0,0.5,7.46,13.092105263157894,-2.3072015228704252,-0.4836515528242435
6.8,0.81,0.05,2.0,0.07,6.0,14.0,0.99562,3.51,0.66,10.8,6,0,0,0.42857142857142855,7.609999999999999,13.333333333333334,-2.2999611156487005,-0.7636257385278765
7.1,0.27,0.6,2.1,0.074,17.0,25.0,0.99814,3.38,0.72,10.6,6,0,1,0.68,7.369999999999999,39.25925925925925,0.81768213098969,-0.9137474587629815
7.9,0.18,0.4,1.8,0.062,7.0,20.0,0.9941,3.28,0.7,11.1,5,0,1,0.35,8.08,61.666666666666664,-0.023700068840542786,-2.283620343342749
6.4,0.36,0.21,2.2,0.047,26.0,48.0,0.99661,3.47,0.77,9.7,6,0,0,0.5416666666666666,6.760000000000001,26.944444444444443,-0.9282315670127357,0.49337909942641245
7.1,0.69,0.04,2.1,0.068,19.0,27.0,0.99712,3.44,0.67,9.8,5,0,0,0.7037037037037037,7.789999999999999,14.20289855072464,-1.4574126855697294,0.4718362893366709
6.4,0.79,0.04,2.2,0.061,11.0,17.0,0.99588,3.53,0.65,10.4,6,0,0,0.6470588235294118,7.19,13.164556962025316,-2.4101562774015957,-0.267191941639873
6.4,0.56,0.15,1.8,0.078,17.0,65.0,0.99294,3.33,0.6,10.5,6,0,0,0.26153846153846155,6.960000000000001,18.749999999999996,-1.9039388726622453,0.008215150323974218
6.9,0.84,0.21,4.1,0.074,16.0,65.0,0.99842,3.53,0.72,9.23333333333333,6,0,0,0.24615384615384617,7.74,10.992063492063489,-0.8850006777956919,1.8094271078776984
6.9,0.84,0.21,4.1,0.074,16.0,65.0,0.99842,3.53,0.72,9.25,6,0,0,0.24615384615384617,7.74,11.011904761904763,-0.8868171987063681,1.8032178625878246
6.1,0.32,0.25,2.3,0.071,23.0,58.0,0.99633,3.42,0.97,10.6,5,0,0,0.39655172413793105,6.42,33.125,-0.4534225159513111,0.09214287952401712
6.5,0.53,0.06,2.0,0.063,29.0,44.0,0.99489,3.38,0.83,10.3,6,0,0,0.6590909090909091,7.03,19.433962264150942,-1.5190754777539406,0.49205490865287127
7.4,0.47,0.46,2.2,0.114,7.0,20.0,0.99647,3.32,0.63,10.5,5,0,1,0.35,7.87,22.340425531914896,0.20936211036399158,-1.11376046579997
6.6,0.7,0.08,2.6,0.106,14.0,27.0,0.99665,3.44,0.58,10.2,5,0,0,0.5185185185185185,7.3,14.571428571428571,-1.5642428211635893,0.252333593991076
6.9,0.48,0.2,1.9,0.0819999999999999,9.0,23.0,0.99585,3.39,0.43,9.05,4,0,0,0.391304347826087,7.380000000000001,18.854166666666668,-1.1948503561155384,-0.3187629989531451
6.8,0.48,0.25,2.0,0.076,29.0,61.0,0.9953,3.34,0.6,10.4,5,0,0,0.47540983606557374,7.279999999999999,21.666666666666668,-0.9934245647268799,0.660661275098663
6.0,0.42,0.19,2.0,0.075,22.0,47.0,0.99522,3.39,0.78,10.0,6,0,0,0.46808510638297873,6.42,23.80952380952381,-1.1366529316066254,0.16329822185385529
6.7,0.48,0.08,2.1,0.064,18.0,34.0,0.99552,3.33,0.64,9.7,5,0,0,0.5294117647058824,7.18,20.208333333333332,-1.2607070420073694,0.057242501249982175
6.8,0.47,0.08,2.2,0.064,18.0,38.0,0.99553,3.3,0.65,9.6,6,0,0,0.47368421052631576,7.27,20.425531914893618,-1.0917407861757795,0.1571991193557005
7.1,0.53,0.07,1.7,0.071,15.0,24.0,0.9951,3.29,0.66,10.8,6,0,0,0.625,7.63,20.37735849056604,-1.315466029079064,-0.7251523348498478
7.9,0.29,0.49,2.2,0.096,21.0,59.0,0.99714,3.31,0.67,10.1,6,0,1,0.3559322033898305,8.19,34.827586206896555,0.860068262915536,0.08944855520102503
7.1,0.69,0.08,2.1,0.063,42.0,52.0,0.99608,3.42,0.6,10.2,6,0,0,0.8076923076923077,7.789999999999999,14.782608695652174,-1.7155575525393438,1.7316061456581462
6.6,0.44,0.09,2.2,0.063,9.0,18.0,0.99444,3.42,0.69,11.3,6,0,0,0.5,7.04,25.681818181818183,-1.7897964419501038,-1.4517003084950475
6.1,0.705,0.1,2.8,0.081,13.0,28.0,0.99631,3.6,0.66,10.2,5,0,0,0.4642857142857143,6.805,14.46808510638298,-2.1609651778775962,0.14782849061376174
7.2,0.53,0.13,2.0,0.0579999999999999,18.0,22.0,0.99573,3.21,0.68,9.9,6,0,0,0.8181818181818182,7.73,18.67924528301887,-0.6920263808850304,-0.24271491148538635
8.0,0.39,0.3,1.9,0.074,32.0,84.0,0.99717,3.39,0.61,9.0,5,0,0,0.38095238095238093,8.39,23.076923076923077,-0.006339825583538327,1.6792272377035649
6.6,0.56,0.14,2.4,0.064,13.0,29.0,0.99397,3.42,0.62,11.7,7,1,0,0.4482758620689655,7.16,20.89285714285714,-2.046190558385555,-1.0707404918900147
7.0,0.55,0.13,2.2,0.075,15.0,35.0,0.9959,3.36,0.59,9.7,6,0,0,0.42857142857142855,7.55,17.636363636363633,-1.1644670044195433,0.08423586740132058
6.1,0.53,0.08,1.9,0.077,24.0,45.0,0.99528,3.6,0.68,10.3,6,0,0,0.5333333333333333,6.63,19.433962264150942,-2.2896960617725153,0.3926439879654319
5.4,0.58,0.08,1.9,0.059,20.0,31.0,0.99484,3.5,0.64,10.2,6,0,0,0.6451612903225806,5.98,17.586206896551722,-2.488539355827009,0.02178604650526362
6.2,0.64,0.09,2.5,0.081,15.0,26.0,0.99538,3.57,0.63,12.0,5,0,0,0.5769230769230769,6.84,18.75,-2.4572920013180157,-0.7142240236068403
7.2,0.39,0.32,1.8,0.065,34.0,60.0,0.99714,3.46,0.78,9.9,5,0,0,0.5666666666666667,7.59,25.384615384615383,-0.31735853217421267,0.9645528432423874
6.2,0.52,0.08,4.4,0.071,11.0,32.0,0.99646,3.56,0.63,11.6,6,0,0,0.34375,6.720000000000001,22.307692307692307,-1.8643642642320661,-0.3903084273497044
7.4,0.25,0.29,2.2,0.054,19.0,49.0,0.99666,3.4,0.76,10.9,7,1,0,0.3877551020408163,7.65,43.6,-0.20286904669792016,-0.5468677776310762
6.7,0.855,0.02,1.9,0.064,29.0,38.0,0.99472,3.3,0.56,10.75,6,0,0,0.7631578947368421,7.555,12.573099415204679,-2.2469444422788243,0.7804969439917389
11.1,0.44,0.42,2.2,0.064,14.0,19.0,0.99758,3.25,0.57,10.4,6,0,1,0.7368421052631579,11.54,23.636363636363637,1.3108317921447565,-0.9780235931442293
8.4,0.37,0.43,2.3,0.063,12.0,19.0,0.9955,3.17,0.81,11.2,7,1,1,0.631578947368421,8.77,30.27027027027027,0.7398245120431108,-1.634980509978277
6.5,0.63,0.33,1.8,0.059,16.0,28.0,0.99531,3.36,0.64,10.1,6,0,0,0.5714285714285714,7.13,16.03174603174603,-1.1484690376676892,-0.34423702277824175
7.0,0.57,0.02,2.0,0.072,17.0,26.0,0.99575,3.36,0.61,10.2,5,0,0,0.6538461538461539,7.57,17.894736842105264,-1.5545575969113,-0.10963549835004727
6.3,0.6,0.1,1.6,0.048,12.0,26.0,0.99306,3.55,0.51,12.1,5,0,0,0.46153846153846156,6.8999999999999995,20.166666666666668,-3.1955737713596246,-1.4674739642544918
11.2,0.4,0.5,2.0,0.099,19.0,50.0,0.99783,3.1,0.58,10.4,5,0,1,0.38,11.6,26.0,2.23183040246605,-0.24510514629404218
7.4,0.36,0.3,1.8,0.074,17.0,24.0,0.99419,3.24,0.7,11.4,8,1,0,0.7083333333333334,7.760000000000001,31.666666666666668,-0.5005487519579698,-1.409818135060802
7.1,0.68,0.0,2.3,0.087,17.0,26.0,0.99783,3.45,0.53,9.5,5,0,0,0.6538461538461539,7.779999999999999,13.970588235294116,-1.4859639734622,0.7031415194379708
7.1,0.67,0.0,2.3,0.083,18.0,27.0,0.99768,3.44,0.54,9.4,5,0,0,0.6666666666666666,7.77,14.029850746268657,-1.4685758028342282,0.7591444418722537
6.3,0.68,0.01,3.7,0.103,32.0,54.0,0.99586,3.51,0.66,11.3,6,0,0,0.5925925925925926,6.9799999999999995,16.61764705882353,-2.0707129220327767,1.299799483295289
7.3,0.735,0.0,2.2,0.08,18.0,28.0,0.99765,3.41,0.6,9.4,5,0,0,0.6428571428571429,8.035,12.789115646258503,-1.3518007567420678,0.812875769425912
6.6,0.855,0.02,2.4,0.062,15.0,23.0,0.99627,3.54,0.6,11.0,6,0,0,0.6521739130434783,7.455,12.865497076023392,-2.550492053530981,0.01258300740200242
7.0,0.56,0.17,1.7,0.065,15.0,24.0,0.99514,3.44,0.68,10.55,7,1,0,0.625,7.5600000000000005,18.839285714285715,-1.5370420925354873,-0.6749714084339657
6.6,0.88,0.04,2.2,0.066,12.0,20.0,0.99636,3.53,0.56,9.9,5,0,0,0.6,7.4799999999999995,11.25,-2.4262994418738026,0.24449722973089977
6.9,0.63,0.33,6.7,0.235,66.0,115.0,0.99787,3.22,0.56,9.5,5,0,0,0.5739130434782609,7.53,15.079365079365079,1.0831665441016833,5.4768003089495325
7.8,0.6,0.26,2.0,0.08,31.0,131.0,0.99622,3.21,0.52,9.9,5,0,0,0.2366412213740458,8.4,16.5,-0.256238700171913,2.4103824438554753
7.2,0.695,0.13,2.0,0.076,12.0,20.0,0.99546,3.29,0.54,10.1,5,0,0,0.6,7.8950000000000005,14.532374100719425,-1.3319842538576057,-0.33638869741904
6.7,0.67,0.02,1.9,0.061,26.0,42.0,0.99489,3.39,0.82,10.9,6,0,0,0.6190476190476191,7.37,16.26865671641791,-1.8638813290964147,0.297790920742711
6.7,0.16,0.64,2.1,0.059,24.0,52.0,0.99494,3.34,0.71,11.2,6,0,1,0.46153846153846156,6.86,70.0,0.25658852989829134,-0.9323799150281141
7.0,0.56,0.13,1.6,0.077,25.0,42.0,0.99629,3.34,0.59,9.2,5,0,0,0.5952380952380952,7.5600000000000005,16.428571428571427,-1.0495281304254795,0.8447041916281482
6.2,0.51,0.14,1.9,0.0559999999999999,15.0,34.0,0.99396,3.48,0.57,11.5,6,0,0,0.4411764705882353,6.71,22.549019607843135,-2.401728554324924,-0.9552358621824277
6.4,0.36,0.53,2.2,0.23,19.0,35.0,0.9934,3.37,0.93,12.4,6,0,1,0.5428571428571428,6.760000000000001,34.44444444444445,0.17859336414194776,-1.2988860279902494
6.4,0.38,0.14,2.2,0.038,15.0,25.0,0.99514,3.44,0.65,11.1,6,0,0,0.6,6.78,29.210526315789473,-1.7105537730467912,-1.046268113184995
